273,8.893,9.91,11.031,12.267,13.502,7.972,7.138,6.384,5.63
274,8.902,9.92,11.042,12.279,13.516,7.98,7.145,6.391,5.636
275,8.911,9.93,11.054,12.292,13.53,7.988,7.153,6.397,5.642
276,8.92,9.94,11.065,12.304,13.544,7.996,7.16,6.404,5.648
277,8.929,9.95,11.076,12.317,13.558,8.004,7.167,6.41,5.654
278,8.938,9.96,11.087,12.33,13.572,8.012,7.174,6.417,5.659
279,8.947,9.97,11.098,12.342,13.586,8.02,7.181,6.423,5.665
280,8.956,9.98,11.11,12.355,13.6,8.028,7.188,6.43,5.671
281,8.964,9.99,11.121,12.367,13.614,8.036,7.196,6.436,5.677
282,8.973,10,11.132,12.38,13.628,8.044,7.203,6.442,5.682
283,8.982,10.009,11.143,12.392,13.641,8.051,7.21,6.449,5.688
284,8.991,10.019,11.154,12.404,13.655,8.059,7.217,6.455,5.694
285,9,10.029,11.165,12.417,13.669,8.067,7.224,6.461,5.699
286,9.008,10.039,11.176,12.429,13.683,8.075,7.231,6.468,5.705
287,9.017,10.049,11.187,12.442,13.696,8.083,7.238,6.474,5.711
288,9.026,10.058,11.198,12.454,13.71,8.091,7.245,6.481,5.716
289,9.034,10.068,11.209,12.466,13.724,8.098,7.252,6.487,5.722
290,9.043,10.078,11.22,12.478,13.737,8.106,7.259,6.493,5.727
291,9.052,10.087,11.23,12.491,13.751,8.114,7.266,6.499,5.733
292,9.06,10.097,11.241,12.503,13.765,8.121,7.272,6.505,5.738
293,9.069,10.107,11.252,12.515,13.778,8.129,7.279,6.512,5.744
294,9.077,10.116,11.263,12.527,13.792,8.137,7.286,6.518,5.749
295,9.086,10.126,11.274,12.539,13.805,8.144,7.293,6.524,5.755
296,9.094,10.135,11.284,12.551,13.818,8.152,7.3,6.53,5.76
297,9.103,10.145,11.295,12.564,13.832,8.16,7.307,6.536,5.766
298,9.111,10.154,11.306,12.576,13.845,8.167,7.314,6.542,5.771
299,9.12,10.164,11.316,12.587,13.859,8.175,7.321,6.549,5.777
300,9.128,10.173,11.327,12.6,13.872,8.182,7.327,6.555,5.782
301,9.137,10.183,11.338,12.611,13.885,8.19,7.334,6.561,5.788
302,9.145,10.192,11.348,12.624,13.899,8.197,7.341,6.567,5.793
303,9.153,10.202,11.359,12.635,13.912,8.205,7.347,6.573,5.798
304,9.162,10.211,11.369,12.647,13.925,8.212,7.354,6.579,5.804
305,9.17,10.22,11.38,12.659,13.939,8.22,7.361,6.585,5.809
306,9.178,10.23,11.39,12.671,13.952,8.227,7.368,6.591,5.814
307,9.187,10.239,11.401,12.683,13.965,8.235,7.374,6.597,5.82
308,9.195,10.248,11.411,12.695,13.978,8.242,7.381,6.603,5.825
309,9.203,10.258,11.422,12.707,13.991,8.25,7.387,6.609,5.83
310,9.212,10.267,11.432,12.718,14.004,8.257,7.394,6.615,5.836
311,9.22,10.276,11.443,12.73,14.018,8.264,7.401,6.621,5.841
312,9.228,10.285,11.453,12.742,14.031,8.272,7.407,6.627,5.846
313,9.236,10.295,11.464,12.753,14.043,8.279,7.414,6.633,5.852
314,9.245,10.304,11.474,12.765,14.057,8.286,7.42,6.639,5.857
315,9.253,10.313,11.484,12.777,14.07,8.294,7.427,6.645,5.862
316,9.261,10.322,11.495,12.789,14.083,8.301,7.434,6.65,5.867
317,9.269,10.331,11.505,12.8,14.095,8.308,7.44,6.656,5.872
318,9.277,10.341,11.515,12.812,14.109,8.316,7.447,6.662,5.877
319,9.285,10.35,11.525,12.823,14.121,8.323,7.453,6.668,5.883
320,9.294,10.359,11.536,12.835,14.135,8.33,7.46,6.674,5.888
321,9.302,10.368,11.546,12.847,14.147,8.337,7.466,6.68,5.893
322,9.31,10.377,11.556,12.858,14.16,8.345,7.473,6.685,5.898
323,9.318,10.386,11.566,12.87,14.173,8.352,7.479,6.691,5.903
324,9.326,10.395,11.577,12.881,14.186,8.359,7.485,6.697,5.908
325,9.334,10.404,11.587,12.893,14.199,8.366,7.492,6.703,5.913
326,9.342,10.413,11.597,12.904,14.212,8.373,7.498,6.708,5.919
327,9.35,10.422,11.607,12.916,14.225,8.38,7.505,6.714,5.924
328,9.358,10.431,11.617,12.927,14.237,8.388,7.511,6.72,5.929
329,9.366,10.44,11.628,12.939,14.25,8.395,7.517,6.726,5.934
330,9.374,10.449,11.638,12.95,14.263,8.402,7.524,6.731,5.939
331,9.382,10.458,11.648,12.962,14.276,8.409,7.53,6.737,5.944
332,9.39,10.467,11.658,12.973,14.288,8.416,7.537,6.743,5.949
333,9.398,10.476,11.668,12.984,14.301,8.423,7.543,6.749,5.954
334,9.406,10.485,11.678,12.996,14.313,8.43,7.549,6.754,5.959
335,9.414,10.494,11.688,13.007,14.326,8.437,7.556,6.76,5.964
336,9.422,10.503,11.698,13.019,14.339,8.444,7.562,6.765,5.969
337,9.429,10.512,11.708,13.03,14.351,8.451,7.568,6.771,5.974
338,9.437,10.52,11.718,13.041,14.364,8.458,7.574,6.777,5.979
339,9.445,10.529,11.728,13.052,14.377,8.465,7.581,6.783,5.984
340,9.453,10.538,11.738,13.064,14.389,8.472,7.587,6.788,5.989
341,9.461,10.547,11.748,13.075,14.402,8.479,7.593,6.794,5.994
342,9.469,10.556,11.758,13.086,14.414,8.486,7.6,6.799,5.999
343,9.476,10.565,11.768,13.097,14.427,8.493,7.606,6.805,6.004
344,9.484,10.573,11.778,13.109,14.439,8.5,7.612,6.811,6.009
345,9.492,10.582,11.788,13.12,14.452,8.507,7.618,6.816,6.014
346,9.5,10.591,11.798,13.131,14.465,8.514,7.624,6.822,6.019
347,9.508,10.6,11.807,13.142,14.477,8.521,7.631,6.827,6.024
348,9.516,10.608,11.817,13.154,14.49,8.528,7.637,6.833,6.029
349,9.523,10.617,11.827,13.165,14.502,8.535,7.643,6.838,6.034
350,9.531,10.626,11.837,13.176,14.514,8.542,7.649,6.844,6.039
351,9.539,10.635,11.847,13.187,14.527,8.549,7.655,6.849,6.043
352,9.546,10.643,11.857,13.198,14.539,8.556,7.661,6.855,6.049
353,9.554,10.652,11.867,13.209,14.552,8.563,7.668,6.86,6.053
354,9.562,10.661,11.876,13.22,14.564,8.569,7.674,6.866,6.058
355,9.57,10.669,11.886,13.231,14.576,8.576,7.68,6.872,6.063
356,9.577,10.678,11.896,13.242,14.589,8.583,7.686,6.877,6.068
357,9.585,10.687,11.906,13.253,14.601,8.59,7.692,6.882,6.073
358,9.593,10.695,11.915,13.264,14.613,8.597,7.698,6.888,6.078
359,9.6,10.704,11.925,13.275,14.626,8.604,7.704,6.893,6.082
360,9.608,10.713,11.935,13.287,14.638,8.61,7.71,6.899,6.087
361,9.616,10.721,11.944,13.297,14.65,8.617,7.716,6.904,6.092
362,9.623,10.73,11.954,13.308,14.663,8.624,7.722,6.91,6.097
363,9.631,10.738,11.964,13.32,14.675,8.631,7.729,6.915,6.102
364,9.638,10.747,11.974,13.331,14.688,8.638,7.735,6.92,6.106
365,9.646,10.755,11.983,13.341,14.7,8.644,7.741,6.926,6.111
